"uid_txt","regex","text","n","year"
"int.why_leave_lack_inclusion","why.*leave.*inclusion","c02_08. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'lack of inclusion and fair treatment' of those ticking at least one c02 option)",6,2023
"int.why_leave_lack_inclusion","why.*leave.*inclusion","c02_08. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'lack of inclusion and fair treatment') [notes 6, 9]",6,2023
"int.why_leave_lack_inclusion","why.*leave.*inclusion","c02_08. why do you want to leave [organisation] immediately or within the next 12 months? (% selecting 'lack of inclusion and fair treatment') [note 8]",6,2022
"int.why_leave_lack_inclusion","why.*leave.*inclusion","c02_08. why do you want to leave?: lack of inclusion and fair treatment (% of those ticking at least one c02 option)",6,2022
"int.why_leave_organisational_culture","why.*leave.*organisational.culture","c02_09 why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'don’t like organisational culture' of those who ticked at least one c02 option) [notes 7, 9]",6,2024
"int.why_leave_organisational_culture","why.*leave.*organisational.culture","why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'don’t like organisational culture' of those who ticked at least one c02 option)",6,2024
"int.why_leave_organisational_culture","why.*leave.*organisational.culture","c02_09. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'don’t like organisational culture' of those ticking at least one c02 option)",6,2023
"int.why_leave_organisational_culture","why.*leave.*organisational.culture","c02_09. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'don’t like organisational culture') [notes 6, 9]",6,2023
"int.why_leave_organisational_culture","why.*leave.*organisational.culture","c02_09. why do you want to leave [organisation] immediately or within the next 12 months? (% selecting 'don't like organisational culture') [note 8]",6,2022
"int.why_leave_organisational_culture","why.*leave.*organisational.culture","c02_09. why do you want to leave?: do not like organisational culture (% of those ticking at least one c02 option)",6,2022
"int.why_leave_other","why.*leave.*other","c02_16 why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'other' of those who ticked at least one c02 option) [notes 7, 9]",6,2024
"int.why_leave_other","why.*leave.*other","why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'other' of those who ticked at least one c02 option)",6,2024
"int.why_leave_other","why.*leave.*other","c02_16. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'other' of those ticking at least one c02 option)",6,2023
"int.why_leave_other","why.*leave.*other","c02_16. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'other') [notes 6, 9]",6,2023
"int.why_leave_other","why.*leave.*other","c02_16. why do you want to leave [organisation] immediately or within the next 12 months? (% selecting 'other') [note 8]",6,2022
"int.why_leave_other","why.*leave.*other","c02_16. why do you want to leave?: other (% of those ticking at least one c02 option)",6,2022
"int.why_leave_personal","why.*leave.*personal","c02_13 why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'personal circumstances (for example, caring responsibilities, ill health)' of those who ticked at least one c02 option) [notes 7, 9]",6,2024
"int.why_leave_personal","why.*leave.*personal","why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'personal circumstances (for example, caring responsibilities, ill health)' of those who ticked at least one c02 option)",6,2024
"int.why_leave_personal","why.*leave.*personal","c02_13. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'personal circumstances (for example, caring responsibilities, ill health)' of those ticking at least one c02 option)",6,2023
"int.why_leave_personal","why.*leave.*personal","c02_13. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'personal circumstances (for example, caring responsibilities, ill health)') [notes 6, 9]",6,2023
"int.why_leave_personal","why.*leave.*personal","c02_13. why do you want to leave [organisation] immediately or within the next 12 months? (% selecting 'personal circumstances') [note 8]",6,2022
"int.why_leave_personal","why.*leave.*personal","c02_13. why do you want to leave?: personal circumstances (for example, caring responsibilities, ill health) (% of those ticking at least one c02 option)",6,2022
"int.why_leave_poor_leadership","why.*leave.*poor.leadership","c02_12 why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to poor leadership' of those who ticked at least one c02 option) [notes 7, 9]",6,2024
"int.why_leave_poor_leadership","why.*leave.*poor.leadership","why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to poor leadership' of those who ticked at least one c02 option)",6,2024
"int.why_leave_poor_leadership","why.*leave.*poor.leadership","c02_12. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to poor leadership' of those ticking at least one c02 option)",6,2023
"int.why_leave_poor_leadership","why.*leave.*poor.leadership","c02_12. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to poor leadership') [notes 6, 9]",6,2023
"int.why_leave_poor_leadership","why.*leave.*poor.leadership","c02_12. why do you want to leave [organisation] immediately or within the next 12 months? (% selecting 'due to poor leadership') [note 8]",6,2022
"int.why_leave_poor_leadership","why.*leave.*poor.leadership","c02_12. why do you want to leave?: due to poor leadership (% of those ticking at least one c02 option)",6,2022
"int.why_leave_poor_management","why.*leave.*poor.*management","c02_10 why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to poor line management' of those who ticked at least one c02 option) [notes 7, 9]",6,2024
"int.why_leave_poor_management","why.*leave.*poor.*management","why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to poor line management' of those who ticked at least one c02 option)",6,2024
"int.why_leave_poor_management","why.*leave.*poor.*management","c02_10. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to poor line management' of those ticking at least one c02 option)",6,2023
"int.why_leave_poor_management","why.*leave.*poor.*management","c02_10. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to poor line management') [notes 6, 9]",6,2023
"int.why_leave_poor_management","why.*leave.*poor.*management","c02_10. why do you want to leave [organisation] immediately or within the next 12 months? (% selecting 'due to poor line management') [note 8]",6,2022
"int.why_leave_poor_management","why.*leave.*poor.*management","c02_10. why do you want to leave?: due to poor line management (% of those ticking at least one c02 option)",6,2022
"int.why_leave_retiring","why.*leave.*retiring","c02_14 why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'retiring' of those who ticked at least one c02 option) [notes 7, 9]",6,2024
"int.why_leave_retiring","why.*leave.*retiring","why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'retiring' of those who ticked at least one c02 option)",6,2024
"int.why_leave_retiring","why.*leave.*retiring","c02_14. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'retiring' of those ticking at least one c02 option)",6,2023
"int.why_leave_retiring","why.*leave.*retiring","c02_14. why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'retiring') [notes 6, 9]",6,2023
"int.why_leave_retiring","why.*leave.*retiring","c02_14. why do you want to leave [organisation] immediately or within the next 12 months? (% selecting 'retiring') [note 8]",6,2022
