"obj","obj_class","raw_measure","raw_label"
"qs_2023_mean","tbl_df","E03A_13","E03A_13. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Denied time off for family or caring responsibilities' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_14","E03A_14. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Disclosure of personal or sensitive information to colleagues without my consent' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_15","E03A_15. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Unhelpful comments about my mental health or being off sick' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_16","E03A_16. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Something else not listed here (please specify)' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E03A_17","E03A_17. How would you describe the nature of the bullying and or harassment you experienced? (% selecting 'Prefer not to say' of those ticking at least one E03A option)"
"qs_2023_mean","tbl_df","E04_01","E04_01. Who bullied or harassed you? (% selecting 'A colleague in my Area, Directorate or Division' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E04_02","E04_02. Who bullied or harassed you? (% selecting 'A colleague in a different Area, Directorate, Division of my organisation' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E04_03","E04_03. Who bullied or harassed you? (% selecting 'My manager' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E04_04","E04_04. Who bullied or harassed you? (% selecting 'Another senior member of staff in my organisation' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E04_05","E04_05. Who bullied or harassed you? (% selecting 'Someone I manage' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E04_06","E04_06. Who bullied or harassed you? (% selecting 'Someone working in a different Civil Service organisation' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E04_07","E04_07. Who bullied or harassed you? (% selecting 'Someone working for a non-Civil Service organisation' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E04_08","E04_08. Who bullied or harassed you? (% selecting 'A contractor' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E04_09","E04_09. Who bullied or harassed you? (% selecting 'A service user (for example, customer, claimant, offender)' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E04_10","E04_10. Who bullied or harassed you? (% selecting 'A member of the public' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E04_11","E04_11. Who bullied or harassed you? (% selecting 'Something else not listed here (please specify)' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E04_12","E04_12. Who bullied or harassed you? (% selecting 'Prefer not to say' of those ticking at least one E04 option)"
"qs_2023_mean","tbl_df","E05_yes","E05_yes. Did you report your experience of bullying and harassment? (% selecting 'Yes')"
"qs_2023_mean","tbl_df","E05_no","E05_no. Did you report your experience of bullying and harassment? (% selecting 'No')"
"qs_2023_mean","tbl_df","E05_pnts","E05_pnts. Did you report your experience of bullying and harassment? (% selecting 'Prefer not to say')"
"qs_2023_mean","tbl_df","E05A_01","E05A_01. How did you report your experience of bullying and harassment? (% selecting 'I raised a formal complaint' of those ticking at least one E05A option)"
"qs_2023_mean","tbl_df","E05A_02","E05A_02. How did you report your experience of bullying and harassment? (% selecting 'I reported it in another way, through less formal means (please specify)' of those ticking at least one E05A option)"
"qs_2023_mean","tbl_df","E05A_03","E05A_03. How did you report your experience of bullying and harassment? (% selecting 'I confided in someone (for example, a colleague)' of those ticking at least one E05A option)"
"qs_2023_mean","tbl_df","E05A_04","E05A_04. How did you report your experience of bullying and harassment? (% selecting 'In another way (please specify)' of those ticking at least one E05A option)"
"qs_2023_mean","tbl_df","E05B_01","E05B_01. Why did you not report your experience of bullying and harassment? (% selecting 'I felt I might jeopardise my job' of those ticking at least one E05B option)"
"qs_2023_mean","tbl_df","E05B_02","E05B_02. Why did you not report your experience of bullying and harassment? (% selecting 'I did not want to be seen as a troublemaker' of those ticking at least one E05B option)"
"qs_2023_mean","tbl_df","E05B_03","E05B_03. Why did you not report your experience of bullying and harassment? (% selecting 'I did not believe that corrective action would be taken' of those ticking at least one E05B option)"
"qs_2023_mean","tbl_df","E05B_04","E05B_04. Why did you not report your experience of bullying and harassment? (% selecting 'I did not know how to report it or who to speak to' of those ticking at least one E05B option)"
"qs_2023_mean","tbl_df","E05B_05","E05B_05. Why did you not report your experience of bullying and harassment? (% selecting 'The behaviour stopped before I could report it' of those ticking at least one E05B option)"
"qs_2023_mean","tbl_df","E05B_06","E05B_06. Why did you not report your experience of bullying and harassment? (% selecting 'I did not report it for another reason (please specify)' of those ticking at least one E05B option)"
"qs_2023_mean","tbl_df","E06_A_yes","E06_A_yes. Was appropriate action taken to address the behaviour you experienced? (% selecting 'Yes')"
"qs_2023_mean","tbl_df","E06_A_no","E06_A_no. Was appropriate action taken to address the behaviour you experienced? (% selecting 'No')"
"qs_2023_mean","tbl_df","E06_A_pnts","E06_A_pnts. Was appropriate action taken to address the behaviour you experienced? (% selecting 'Prefer not to say')"
"qs_2023_mean","tbl_df","E06_B_yes","E06_B_yes. Has the bullying and harassment stopped? (% selecting 'Yes')"
"qs_2023_mean","tbl_df","E06_B_no","E06_B_no. Has the bullying and harassment stopped? (% selecting 'No')"
"qs_2023_mean","tbl_df","E06_B_pnts","E06_B_pnts. Has the bullying and harassment stopped? (% selecting 'Prefer not to say')"
"qs_2023_mean","tbl_df","E06_C_yes","E06_C_yes. Does the culture where you work allow this kind of behaviour to continue? (% selecting 'Yes')"
"qs_2023_mean","tbl_df","E06_C_no","E06_C_no. Does the culture where you work allow this kind of behaviour to continue? (% selecting 'No')"
"qs_2023_mean","tbl_df","E06_C_pnts","E06_C_pnts. Does the culture where you work allow this kind of behaviour to continue? (% selecting 'Prefer not to say')"
"qs_2023_mean","tbl_df","E06_D_yes","E06_D_yes. Did you feel like you were punished for reporting the incident? (% selecting 'Yes')"
"qs_2023_mean","tbl_df","E06_D_no","E06_D_no. Did you feel like you were punished for reporting the incident? (% selecting 'No')"
"qs_2023_mean","tbl_df","E06_D_pnts","E06_D_pnts. Did you feel like you were punished for reporting the incident? (% selecting 'Prefer not to say')"
"qs_2023_mean","tbl_df","W01","W01. Overall, how satisfied are you with your life nowadays? (% selecting 7 to 10, where 10 is the most satisfied)"
"qs_2023_mean","tbl_df","W02","W02. Overall, to what extent do you feel that things you do in your life are worthwhile? (% selecting 7 to 10, where 10 is the most worthwhile)"
"qs_2023_mean","tbl_df","W03","W03. Overall, how happy did you feel yesterday? (% selecting 7 to 10, where 10 is the most happy)"
"qs_2023_mean","tbl_df","W04","W04. Overall, how anxious did you feel yesterday? (% selecting 6 to 10, where 10 is the most anxious)"
"qs_2023_mean","tbl_df","J04B","J04B. In general, how would you rate your overall mental health now? (% selecting 'Excellent', 'Very good' or 'Good')"
"qs_2023_mean","tbl_df","W05","W05. In general, how would you rate your overall physical health now? (% selecting 'Excellent', 'Very good' or 'Good')"
"qs_2023_mean","tbl_df","W09","W09. [My organisation] provides good support for employee health, wellbeing and resilience (% selecting 'Strongly agree' or 'Agree')"
"qs_2023_mean","tbl_df","W10","W10. How often do you discuss your personal wellbeing and or work-related stress with your manager? (% selecting 'Weekly' or 'Monthly')"
"qs_2023_org","character",,"Survey response rate (%)"
"qs_2023_org","character",,"EES.
Employee engagement index
(B47 to B51)"
"qs_2023_org","character",,"HSE_index.
Proxy Stress Index
(high score means high stress)"
"qs_2023_org","character",,"PERMA_index.
PERMA Index
(high score means high flourishing)"
"qs_2023_org","character",,"mw_ts.
My work theme score
(% positive, B01 to B05)"
"qs_2023_org","character",,"op_ts.
Organisational objectives and purpose theme score
(% positive, B06 to B07)"
"qs_2023_org","character",,"lm_ts.
My manager theme score
(% positive, B08 to B16)"
"qs_2023_org","character",,"mt_ts.
My team theme score
(% positive, B18 to B20)"
"qs_2023_org","character",,"ld_ts.
Learning and development theme score
(% positive, B21 to B24)"
"qs_2023_org","character",,"if_ts.
Inclusion and fair treatment theme score
(% positive, B25 to B28)"
"qs_2023_org","character",,"rw_ts.
Resources and workload theme score
(% positive, B29 to B34)"
"qs_2023_org","character",,"pb_ts.
Pay and benefits theme score
(% positive, B35 to B37)"
"qs_2023_org","character",,"lc_ts.
Leadership and managing change theme score
(% positive, B38 to B46)"
"qs_2023_org","character",,"B01.
I am interested in my work
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B02.
I am sufficiently challenged by my work
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B03.
My work gives me a sense of personal accomplishment
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B04.
I feel involved in the decisions that affect my work
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B05.
I have a choice in deciding how I do my work
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B06.
I have a clear understanding of [my organisation]'s objectives
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B07.
I understand how my work contributes to [my organisation]'s objectives
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B08.
My manager motivates me to be more effective in my job
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B09.
My manager is considerate of my life outside work
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B10.
My manager is open to my ideas
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B11.
My manager helps me to understand how I contribute to [my organisation]'s objectives
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B12.
Overall, I have confidence in the decisions made by my manager
(% selecting 'Strongly agree' or 'Agree')"
"qs_2023_org","character",,"B13.
My manager recognises when I have done my job well
(% selecting 'Strongly agree' or 'Agree')"
