"obj","raw_label","year","proc_measure","uid"
"qs_2023_dem","C02_08.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Lack of inclusion and fair treatment')
[notes 6, 9]",2023,"c02_08","4.01.002.08"
"qs_2023_dem","C02_09.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Don’t like organisational culture')
[notes 6, 9]",2023,"c02_09","4.01.002.09"
"qs_2023_dem","C02_10.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Due to poor line management')
[notes 6, 9]",2023,"c02_10","4.01.002.10"
"qs_2023_dem","C02_11.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Due to poor work relationships')
[notes 6, 9]",2023,"c02_11","4.01.002.11"
"qs_2023_dem","C02_12.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Due to poor leadership')
[notes 6, 9]",2023,"c02_12","4.01.002.12"
"qs_2023_dem","C02_13.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Personal circumstances (for example, caring responsibilities, ill health)')
[notes 6, 9]",2023,"c02_13","4.01.002.13"
"qs_2023_dem","C02_14.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Retiring')
[notes 6, 9]",2023,"c02_14","4.01.002.14"
"qs_2023_dem","C02_15.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Just want a change')
[notes 6, 9]",2023,"c02_15","4.01.002.15"
"qs_2023_dem","C02_16.
Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Other')
[notes 6, 9]",2023,"c02_16","4.01.002.98"
"qs_2023_dem","CV3.
Would you describe yourself as having 'long COVID', that is, you are still experiencing symptoms more than 4 weeks after you first had COVID-19, that are not explained by something else?
(% selecting 'Yes')",2023,"cv3","7.04.001.00"
"qs_2023_dem","D01A.
I understand the Civil Service Code and what it means for my conduct
(% selecting 'Strongly agree' or 'Agree')",2023,"d01a","5.01.004.00"
"qs_2023_dem","D02.
Are you aware of how to raise a concern under the Civil Service Code?
(% selecting 'Yes')",2023,"d02","5.01.002.00"
"qs_2023_dem","D03.
Are you confident that if you raised a concern under the Civil Service Code in [my organisation] it would be investigated properly?
(% selecting 'Yes')",2023,"d03","5.01.003.00"
"qs_2023_dem","E01_yes.
Have you been discriminated against at work in the last 12 months?
(% selecting 'Yes')",2023,"e01","6.01.001.00"
"qs_2023_dem","E02_01.
On which of the following grounds were you discriminated against?
(% selecting 'Age')
[notes 7, 9]",2023,"e02_01","6.01.002.01"
"qs_2023_dem","E02_02.
On which of the following grounds were you discriminated against?
(% selecting 'Caring responsibilities')
[notes 7, 9]",2023,"e02_02","6.01.002.02"
"qs_2023_dem","E02_03.
On which of the following grounds were you discriminated against?
(% selecting 'Disability')
[notes 7, 9]",2023,"e02_03","6.01.002.03"
"qs_2023_dem","E02_04.
On which of the following grounds were you discriminated against?
(% selecting 'Ethnic background')
[notes 7, 9]",2023,"e02_04","6.01.002.04"
"qs_2023_dem","E02_05.
On which of the following grounds were you discriminated against?
(% selecting 'Gender')
[notes 7, 9]",2023,"e02_05","6.01.002.05"
"qs_2023_dem","E02_06.
On which of the following grounds were you discriminated against?
(% selecting 'Gender reassignment or perceived gender')
[notes 7, 9]",2023,"e02_06","6.01.002.06"
"qs_2023_dem","E02_07.
On which of the following grounds were you discriminated against?
(% selecting 'Grade or responsibility level')
[notes 7, 9]",2023,"e02_07","6.01.002.07"
"qs_2023_dem","E02_08.
On which of the following grounds were you discriminated against?
(% selecting 'Main spoken, written language or language ability')
[notes 7, 9]",2023,"e02_08","6.01.002.08"
"qs_2023_dem","E02_09.
On which of the following grounds were you discriminated against?
(% selecting 'Marital status or civil partnership')
[notes 7, 9]",2023,"e02_09","6.01.002.09"
"qs_2023_dem","E02_10.
On which of the following grounds were you discriminated against?
(% selecting 'Mental health')
[notes 7, 9]",2023,"e02_10","6.01.002.10"
"qs_2023_dem","E02_11.
On which of the following grounds were you discriminated against?
(% selecting 'Pay')
[notes 7, 9]",2023,"e02_11","6.01.002.11"
"qs_2023_dem","E02_12.
On which of the following grounds were you discriminated against?
(% selecting 'Pregnancy, maternity or paternity')
[notes 7, 9]",2023,"e02_12","6.01.002.12"
"qs_2023_dem","E02_13.
On which of the following grounds were you discriminated against?
(% selecting 'Religion or belief')
[notes 7, 9]",2023,"e02_13","6.01.002.13"
"qs_2023_dem","E02_14.
On which of the following grounds were you discriminated against?
(% selecting 'Sex')
[notes 7, 9]",2023,"e02_14","6.01.002.14"
"qs_2023_dem","E02_15.
On which of the following grounds were you discriminated against?
(% selecting 'Sexual orientation')
[notes 7, 9]",2023,"e02_15","6.01.002.15"
"qs_2023_dem","E02_16.
On which of the following grounds were you discriminated against?
(% selecting 'Social or educational background')
[notes 7, 9]",2023,"e02_16","6.01.002.16"
"qs_2023_dem","E02_17.
On which of the following grounds were you discriminated against?
(% selecting 'Working location')
[notes 7, 9]",2023,"e02_17","6.01.002.17"
"qs_2023_dem","E02_18.
On which of the following grounds were you discriminated against?
(% selecting 'Working pattern')
[notes 7, 9]",2023,"e02_18","6.01.002.18"
"qs_2023_dem","E02_19.
On which of the following grounds were you discriminated against?
(% selecting 'Any other grounds (please specify)')
[notes 7, 9]",2023,"e02_19","6.01.002.98"
"qs_2023_dem","E02_20.
On which of the following grounds were you discriminated against?
(% selecting 'Prefer not to say')
[notes 7, 9]",2023,"e02_20","6.01.002.99"
"qs_2023_dem","E03_yes.
Have you been bullied or harassed at work, in the past 12 months?
(% selecting 'Yes')",2023,"e03","6.02.001.00"
"qs_2023_dem","E03A_01.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Comments about my personal appearance or accent')
[notes 8, 9]",2023,"e03a_01","6.02.002.01"
"qs_2023_dem","E03A_02.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Sexual harassment (for example, sexual comments or jokes, unwelcome sexual advances, touching or assault)')
[notes 8, 9]",2023,"e03a_02","6.02.002.02"
"qs_2023_dem","E03A_03.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Spreading gossip or making false accusations about me')
[notes 8, 9]",2023,"e03a_03","6.02.002.03"
"qs_2023_dem","E03A_04.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Intimidation, or verbal or written aggression (for example, shouting, making threats, sending aggressive emails)')
[notes 8, 9]",2023,"e03a_04","6.02.002.04"
"qs_2023_dem","E03A_05.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Physical assault (for example, object thrown at me, pushed, hit)')
[notes 8, 9]",2023,"e03a_05","6.02.002.05"
"qs_2023_dem","E03A_06.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Humiliated in front of team or others')
[notes 8, 9]",2023,"e03a_06","6.02.002.06"
"qs_2023_dem","E03A_07.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Negative micromanagement (for example, excessive control, made to feel incompetent)')
[notes 8, 9]",2023,"e03a_07","6.02.002.07"
"qs_2023_dem","E03A_08.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Removal of job responsibilities, unconstructive criticism, or changing expectations')
[notes 8, 9]",2023,"e03a_08","6.02.002.08"
"qs_2023_dem","E03A_09.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Treated less favourably to others')
[notes 8, 9]",2023,"e03a_09","6.02.002.09"
"qs_2023_dem","E03A_10.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Ignored, excluded, marginalised')
[notes 8, 9]",2023,"e03a_10","6.02.002.10"
"qs_2023_dem","E03A_11.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Undermining or taking credit for my work')
[notes 8, 9]",2023,"e03a_11","6.02.002.11"
"qs_2023_dem","E03A_12.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Denied time off for personal ill health')
[notes 8, 9]",2023,"e03a_12","6.02.002.12"
"qs_2023_dem","E03A_13.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Denied time off for family or caring responsibilities')
[notes 8, 9]",2023,"e03a_13","6.02.002.13"
"qs_2023_dem","E03A_14.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Disclosure of personal or sensitive information to colleagues without my consent')
[notes 8, 9]",2023,"e03a_14","6.02.002.14"
"qs_2023_dem","E03A_15.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Unhelpful comments about my mental health or being off sick')
[notes 8, 9]",2023,"e03a_15","6.02.002.15"
"qs_2023_dem","E03A_16.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Something else not listed here (please specify)')
[notes 8, 9]",2023,"e03a_16","6.02.002.98"
"qs_2023_dem","E03A_17.
How would you describe the nature of the bullying and or harassment you experienced?
(% selecting 'Prefer not to say')
[notes 8, 9]",2023,"e03a_17","6.02.002.99"
"qs_2023_dem","E04_01.
Who bullied or harassed you?
(% selecting 'A colleague in my Area, Directorate or Division')
[notes 8, 9]",2023,"e04_01","6.02.003.01"
"qs_2023_dem","E04_02.
Who bullied or harassed you?
(% selecting 'A colleague in a different Area, Directorate, Division of my organisation')
[notes 8, 9]",2023,"e04_02","6.02.003.03"
"qs_2023_dem","E04_03.
Who bullied or harassed you?
(% selecting 'My manager')
[notes 8, 9]",2023,"e04_03","6.02.003.04"
"qs_2023_dem","E04_04.
Who bullied or harassed you?
(% selecting 'Another senior member of staff in my organisation')
[notes 8, 9]",2023,"e04_04","6.02.003.06"
"qs_2023_dem","E04_05.
Who bullied or harassed you?
(% selecting 'Someone I manage')
[notes 8, 9]",2023,"e04_05","6.02.003.07"
"qs_2023_dem","E04_06.
Who bullied or harassed you?
(% selecting 'Someone working in a different Civil Service organisation')
[notes 8, 9]",2023,"e04_06","6.02.003.08"
"qs_2023_dem","E04_07.
Who bullied or harassed you?
(% selecting 'Someone working for a non-Civil Service organisation')
[notes 8, 9]",2023,"e04_07","6.02.003.09"
"qs_2023_dem","E04_08.
Who bullied or harassed you?
(% selecting 'A contractor')
[notes 8, 9]",2023,"e04_08","6.02.003.10"
"qs_2023_dem","E04_09.
Who bullied or harassed you?
(% selecting 'A service user (for example, customer, claimant, offender)')
[notes 8, 9]",2023,"e04_09","6.02.003.11"
"qs_2023_dem","E04_10.
Who bullied or harassed you?
(% selecting 'A member of the public')
[notes 8, 9]",2023,"e04_10","6.02.003.12"
"qs_2023_dem","E04_11.
Who bullied or harassed you?
(% selecting 'Something else not listed here (please specify)')
[notes 8, 9]",2023,"e04_11","6.02.003.98"
"qs_2023_dem","E04_12.
Who bullied or harassed you?
(% selecting 'Prefer not to say')
[notes 8, 9]",2023,"e04_12","6.02.003.99"
"qs_2023_dem","E05_yes.
Did you report your experience of bullying and harassment?
(% selecting 'Yes')
[note 8]",2023,"e05","6.02.004.00"
"qs_2023_dem","E05A_01.
How did you report your experience of bullying and harassment?
(% selecting 'I raised a formal complaint')
[notes 8, 9]",2023,"e05a_01","6.03.001.01"
"qs_2023_dem","E05A_02.
How did you report your experience of bullying and harassment?
(% selecting 'I reported it in another way, through less formal means (please specify)')
[notes 8, 9]",2023,"e05a_02","6.03.001.02"
"qs_2023_dem","E05A_03.
How did you report your experience of bullying and harassment?
(% selecting 'I confided in someone (for example, a colleague)')
[notes 8, 9]",2023,"e05a_03","6.03.001.03"
"qs_2023_dem","E05A_04.
How did you report your experience of bullying and harassment?
(% selecting 'In another way (please specify)')
[notes 8, 9]",2023,"e05a_04","6.03.001.04"
"qs_2023_dem","E05B_01.
Why did you not report your experience of bullying and harassment?
(% selecting 'I felt I might jeopardise my job')
[notes 8, 9]",2023,"e05b_01","6.03.002.01"
"qs_2023_dem","E05B_02.
Why did you not report your experience of bullying and harassment?
(% selecting 'I did not want to be seen as a troublemaker')
[notes 8, 9]",2023,"e05b_02","6.03.002.02"
