"obj","obj_class","raw_measure","raw_label","year","proc_label","stripped_label"
"qs_2024_bm","tbl_df","C02_12","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Due to poor leadership' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'due to poor leadership' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_13","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Personal circumstances (for example, caring responsibilities, ill health)' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'personal circumstances (for example, caring responsibilities, ill health)' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_14","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Retiring' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'retiring' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_15","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Just want a change' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'just want a change' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","C02_16","Why do you want to leave [my organisation] immediately or within the next 12 months?
(% selecting 'Other' of those who ticked at least one C02 option)",2024,"why do you want to leave [my organisation] immediately or within the next 12 months? (% selecting 'other' of those who ticked at least one c02 option)","why do you want to leave [my organisation] immediately or within the next 12 months"
"qs_2024_bm","tbl_df","CV3","Would you describe yourself as having 'long COVID', that is, you are still experiencing symptoms more than 4 weeks after you first had COVID-19, that are not explained by something else?
(% selecting 'Yes')",2024,"would you describe yourself as having 'long covid', that is, you are still experiencing symptoms more than 4 weeks after you first had covid-19, that are not explained by something else? (% selecting 'yes')","would you describe yourself as having 'long covid', that is, you are still experiencing symptoms more than 4 weeks after you first had , that are not explained by something else"
"qs_2024_bm","tbl_df","D01A","I understand the Civil Service Code and what it means for my conduct
(% selecting 'Strongly agree' or 'Agree')",2024,"i understand the civil service code and what it means for my conduct (% selecting 'strongly agree' or 'agree')","i understand the civil service code and what it means for my conduct"
"qs_2024_bm","tbl_df","D02","Are you aware of how to raise a concern under the Civil Service Code?
(% selecting 'Yes')",2024,"are you aware of how to raise a concern under the civil service code? (% selecting 'yes')","are you aware of how to raise a concern under the civil service code"
"qs_2024_bm","tbl_df","D03","Are you confident that if you raised a concern under the Civil Service Code in [my organisation] it would be investigated properly?
(% selecting 'Yes')",2024,"are you confident that if you raised a concern under the civil service code in [my organisation] it would be investigated properly? (% selecting 'yes')","are you confident that if you raised a concern under the civil service code in [my organisation] it would be investigated properly"
"qs_2024_bm","tbl_df","E01_yes","Have you been discriminated against at work in the last 12 months?
(% selecting 'Yes')",2024,"have you been discriminated against at work in the last 12 months? (% selecting 'yes')","have you been discriminated against at work in the last 12 months"
"qs_2024_bm","tbl_df","E01_no","Have you been discriminated against at work in the last 12 months?
(% selecting 'No')",2024,"have you been discriminated against at work in the last 12 months? (% selecting 'no')","have you been discriminated against at work in the last 12 months"
"qs_2024_bm","tbl_df","E01_pnts","Have you been discriminated against at work in the last 12 months?
(% selecting 'Prefer not to say')",2024,"have you been discriminated against at work in the last 12 months? (% selecting 'prefer not to say')","have you been discriminated against at work in the last 12 months"
"qs_2024_bm","tbl_df","E02_01","On which of the following grounds were you discriminated against?
(% selecting 'Age' of those who ticked at least one E02 option)",2024,"on which of the following grounds were you discriminated against? (% selecting 'age' of those who ticked at least one e02 option)","on which of the following grounds were you discriminated against"
"qs_2024_bm","tbl_df","E02_02","On which of the following grounds were you discriminated against?
(% selecting 'Caring responsibilities' of those who ticked at least one E02 option)",2024,"on which of the following grounds were you discriminated against? (% selecting 'caring responsibilities' of those who ticked at least one e02 option)","on which of the following grounds were you discriminated against"
"qs_2024_bm","tbl_df","E02_03","On which of the following grounds were you discriminated against?
(% selecting 'Disability' of those who ticked at least one E02 option)",2024,"on which of the following grounds were you discriminated against? (% selecting 'disability' of those who ticked at least one e02 option)","on which of the following grounds were you discriminated against"
"qs_2024_bm","tbl_df","E02_04","On which of the following grounds were you discriminated against?
(% selecting 'Ethnic background' of those who ticked at least one E02 option)",2024,"on which of the following grounds were you discriminated against? (% selecting 'ethnic background' of those who ticked at least one e02 option)","on which of the following grounds were you discriminated against"
"qs_2024_bm","tbl_df","E02_05","On which of the following grounds were you discriminated against?
(% selecting 'Gender' of those who ticked at least one E02 option)",2024,"on which of the following grounds were you discriminated against? (% selecting 'gender' of those who ticked at least one e02 option)","on which of the following grounds were you discriminated against"
"qs_2024_bm","tbl_df","E02_06","On which of the following grounds were you discriminated against?
(% selecting 'Gender reassignment or perceived gender' of those who ticked at least one E02 option)",2024,"on which of the following grounds were you discriminated against? (% selecting 'gender reassignment or perceived gender' of those who ticked at least one e02 option)","on which of the following grounds were you discriminated against"
"qs_2024_bm","tbl_df","E02_07","On which of the following grounds were you discriminated against?
(% selecting 'Grade or responsibility level' of those who ticked at least one E02 option)",2024,"on which of the following grounds were you discriminated against? (% selecting 'grade or responsibility level' of those who ticked at least one e02 option)","on which of the following grounds were you discriminated against"
